.	_	.

2	NUM	2
eta	CONJ	eta
1	NUM	1
galdu	VV.PTCPPFV	galdu
zuten	ARGAB3SARGER3PVIND	*edun
Irunen	PROPNSGIN+ESSDEF	Irun
,	_	,
eta	CONJ	eta
Gañanek	PROPNSGDEFERG	Gañan
sartu	VV.PTCPPFV	sartu
zuen	ARGAB3SARGER3SVIND	*edun
Alavesen	PROPNSGGENDEF	Alaves
gola	NSGABSDEF	gol
.	_	.

Desesperatuki	ADVV.PTCP	desespera+!ki
egiten	NFINVIPFV	egin
dute	ARGAB3SARGER3PVIND	*edun
larrutan	INANNINDFIN+ESS	larru
,	_	,
bata	NUM	bat
bestearengandik	AT+ABLSGDEFDET	beste
askatu	VV.PTCP	askatu
nahi	INANNINDFABS	nahi
eta	CONJ	eta
ezin	NINDFABS	ezin
bailuen	V	ukan
.	_	.

Herenegun	ADV	herenegun
Azkoitian	IN+ESSPROPNDEFSG	Azkoitia
jokatutako	VV.PTCPESS	jokatu
estelarrean	IN+ESSSGDEFN	estelar
gauza	N	gauza
bera	DETDEFSGABS	bera
gertatu	VPFVV.PTCP	gertatu
zen	ARGAB3SVIND	izan
.	_	.

Gari	PROPN	Gari
Kimovitx	PROPN	Kimovitx
Kasparov	PROPNSGABSDEF	Kasparov
1963an	NUM	1963
jaio	VV.PTCPPFV	jaio
zen	ARGAB3SVIND	izan
,	_	,
Bakun	PROPNSGIN+ESSDEF	Baku
(	_	(
Azerbaijan	PROPNSGABSDEF	Azerbaijan
)	_	)
.	_	.

Arrebak	INANSGNDEFERG	arreba
Kang-Mi-wha	PROPNSGABSDEF	Kang-Mi-wha
du	ARGAB3SARGER3SVPROGIND	ukan
izena	NSGABSDEF	izen
eta	CONJ	eta
hamahiru	NUM	hamahiru
urte	INANNINDFABS	urte
ditu	ARGAB3PARGER3SVPROGIND	ukan
.	_	.

Bigarren	NUM	bi+garren!
laurdenean	DEFINANIN+ESSNSG	laurden
Breoganek	PROPNERGSGDEF	Breogan
kontraerasoan	NDEFSGIN+ESS	kontraeraso
erraztasunez	NINSINANINDF	erraztasun
ateratzea	VABS	atera
lortu	PFVVV.PTCP	lortu
zuen	ARGAB3SARGER3SINDV	*edun
.	_	.

Santiago	PROPN	Santiago
Apelazio	N	apelazio
Gorteak	NSGDEFERG	gorte
apirilaren	INANSGNGENDEF	apiril
5ean	NUM	5
ondorioztatu	VV.PTCPPFV	ondorioztatu
zuenez	ARGAB3SARGER3SVIND	*edun
,	_	,
Pinochetek	PROPNSGDEFERG	Pinochet
ez	NEGPART	ez
du	ARGAB3SARGER3SVPROGIND	ukan
immunitaterik	INANNPRTINDF	immunitate
eta	CONJ	eta
diktadura	N	diktadura
garaian	INANSGIN+ESSNDEF	garai
egindako	ESSVV.PTCP	egin
delituengatik	INANNPLDEF	delitu
epai	NFINV	epaitu
daiteke	ARGAB3SVPOT	*edin
.	_	.

AUSTRIAKO	ESSPROPNSGDEF	Austria
Gobernuan	NSGIN+ESSDEF	gobernu
kalapita	N	kalapita
biziak	ABSPLADJDEF	bizi
sortu	VV.PTCPPFV	sortu
dira	ARGAB3PVIND	izan
azken	NUM	azken
garaiotan	INANIN+ESSNPLDEF	garai
Joerg	PROPN	Joerg
Haiderren	PROPNSGGENDEF	Haider
FPOEko	ESSPROPNSGDEF	FPOE
mutur	N	mutur
eskuinekoen	NGENPLDEF	eskuin
eta	CONJ	eta
Wolfgang	PROPN	Wolfgang
Schuessel	PROPN	Schuessel
kantzillerraren	NSGGENDEF	kantziler
kontserbadoreen	NGEN	kontserbadore
artean	ADPIN+ESSPLDEF	arte
.	_	.

Pentsa	NFINV	pentsatu
dezagun	ARGAB3SARGER1PSBJVV	*ezan
pospolo	N	pospolo
bat	NUM	bat
pizten	NFINIPFVV	piztu
dugula	ARGAB3SARGER1PINDV	*edun
.	_	.

Joan	PROPN	Joan
printzea	NSGABSDEF	printze
naiz	ARGAB1SVPROGIND	izan
,	_	,
ezagutzen	NFINVIPFV	ezagutu
?	_	?

lau	NUM	lau
gantxo	NINDFABSSG	gantxo
,	_	,
sake	N	sake
bat	NUM	bat
eta	CONJ	eta
txokoan	INANSGIN+ESSNDEF	txoko
utzitako	ESSVV.PTCP	utzi
beste	DET	beste
bat	NUM	bat
.	_	.

Ez	NEGPART	ez
dago	ARGAB3SVPROGIND	egon
hori	DEFSGABSDET	hori
esaterik	PRTV	esan
.	_	.

UAko	PROPNESSSGDEF	UA
idazkari	N	idazkari
nagusi	ADJ	nagusi
Pablo	PROPN	Pablo
Mosquerak	PROPNERGSGDEF	Mosquera
esan	PFVVV.PTCP	esan
zuen	ARGAB3SARGER3SINDV	*edun
"	_	"
tamalgarria	ADJSGDEFABS	tamalgarri
"	_	"
dela	ARGAB3SPROGINDV	izan
,	_	,
erasoek	NERGDEFPL	eraso
"	_	"
askotan	ADV	askotan
entzundako	ESSVV.PTCP	entzun
abesti	N	abesti
zaharkitu	VV.PTCP	zaharkitu
baten	NUM	bat
leloa	DEFINANNABSSG	lelo
"	_	"
diruditelako	ARGAB3SARGER3PPROGINDV	iruditu
.	_	.

II.	NUM	II.
Mundu	N	mundu
Gerrako	ESSNSGDEF	gerra
irabazleen	ANIMNGENPLDEF	irabazle
Frantzia	PROPN	Frantzia
,	_	,
Erresuma	N	erresuma
Batua	SGABSADJDEF	batu
,	_	,
EEBBak	PROPNABSPLDEF	EEBB
eta	CONJ	eta
Sobiet	N	sobiet
Batasuna	NSGABSDEF	batasun
eta	CONJ	eta
bi	NUM	bi
Alemanien	PROPNSGIN+ESSDEF	Alemania
arteko	ESSINANSGNDEF	arte
negoziaketak	NABSPLDEF	negoziaketa
irailaren	INANSGNGENDEF	irail
12an	NUM	12
amaitu	VV.PTCPPFV	amaitu
ziren	ARGAB3PVIND	izan
Bi	NUM	bi
Gehi	_	gehi
Lau	NUM	lau
Itunarekin	INANSGNCOMDEF	itun
.	_	.

Orain	ADVIN+ESS	orain
arte	ADPABS	arte
jokatutako	ESSVV.PTCP	jokatu
lau	NUM	lau
partiduetan	INANIN+ESSNPLDEF	partidu
garbi	ADV	garbi
geratu	VV.PTCPPFV	geratu
da	ARGAB3SVIND	izan
ez	NEGPART	ez
dela	ARGAB3SVPROGIND	izan
horren	ADV	horren
zaila	SGABSADJDEF	zail
Lafuenteren	PROPNSGGENDEF	Lafuente
atea	INANSGABSNDEF	ate
zulatzea	VABS	zulatu
.	_	.

Ez	NEGPART	ez
zitzaidan	ARGDA1SARGAB3SVIND	izan
buruan	IN+ESSSGDEFN	buru
sartzen	VNFINIPFV	sartu
,	_	,
ez	NEGPART	ez
nituela	ARGAB3PARGER1SVIND	*edun
berriro	ADV	berriro
begi	N	begi
eder	ADJ	eder
horiek	DETDEFPLABS	horiek
ikusiko	VPROSPV.PTCP	ikusi
.	_	.

Indonesiako	PROPNESSSGDEF	Indonesia
segurtasun	N	segurtasun
indarrek	DEFINANPLNERG	indar
ez	NEGPART	ez
zuten	ARGAB3SARGER3PINDV	*edun
ezer	PROINDFABS	ezer
egin	PFVVV.PTCP	egin
paramilitarrak	ADJDEFPLABS	paramilitar
geldiarazteko	VCAUS	geldiaraz
,	_	,
lekukoek	NERGDEFPL	lekuko
salatu	PFVVV.PTCP	salatu
zutenez	ARGAB3SARGER3PINDV	*edun
.	_	.

Partidu	N	partidu
bana	INDFABSNUM	bana
irabazi	VV.PTCPPFV	irabazi
dute	ARGAB3SARGER3PVIND	*edun
aurtengo	ADJ	aurtengo
Ligan	INANSGIN+ESSNDEF	liga
,	_	,
eta	CONJ	eta
gaur	ADV	gaur
oso	ADV	oso
partida	N	partida
orekatua	SGABSVV.PTCPDEF	orekatu
espero	NINDFABS	espero
da	ARGAB3SVPROGIND	izan
,	_	,
batez	NUM	bat
ere	CONJ	ere
Maulek	PROPNSGDEFERG	Maule
29-22	NUM	29-22
irabazi	VV.PTCPPFV	irabazi
ziola	ARGAB3SARGER3SARGDA3SVIND	*edun
igandean	INANSGIN+ESSNDEF	igande
Bagneresi	PROPNSGDATDEF	Bagneres
.	_	.

Orain	IN+ESSADV	orain
artean	IN+ESSADP	arte
,	_	,
Euskaltel-Euskadik	PROPNERGSGDEF	Euskaltel-Euskadi
ez	NEGPART	ez
du	ARGAB3SARGER3SINDV	*edun
zorterik	NPRTINDF	zorte
izan	PFVVV.PTCP	izan
Espainiako	PROPNESSSGDEF	Espainia
Itzulian	NDEFSGIN+ESS	itzuli
.	_	.

113	NUM	113
bidaiariak	ABSANIMNPLDEF	bidaiari
hil	VV.PTCPPFV	hil
ziren	ARGAB3PVIND	izan
.	_	.

Espero	NINDFABS	espero
dugu	ARGAB3SARGER1PPROGINDV	ukan
denon	DETIN+ESS	dena
artean	DEFIN+ESSADPPL	arte
lehenbailehen	ADV	lehenbailehen
askatzea	VABS	askatu
.	_	.

Beste	DET	beste
hegazkin	N	hegazkin
batzuk	PLDETDEFABS	batzuk
arazorik	NAT+ABL	arazo
gabe	INDFINANADP	gabe
aireratu	PFVVV.PTCP	aireratu
ziren	ARGAB3PINDV	izan
ordu	N	ordu
laurden	N	laurden
lehenago	NCMPRINDFABS	lehen
.	_	.

"	_	"
Urtero	ADV	urtero
5.000	NUM	5.000
lagun	NINDFABSANIM	lagun
etortzen	NFINVIPFV	etorri
dira	ARGAB3PVIND	izan
Arrasatera	PROPNSGAT+ALLDEF	Arrasate
esperientzia	INANSGABSNDEF	esperientzia
aztertzera	VAT+ALL	aztertu
"	_	"
.	_	.

-	_	-
Ez	NEGPART	ez
dut	ARGAB3SARGER1SVIND	*edun
lortuko	VV.PTCPPROSP	lortu
!	_	!

Norbanako	N	norbanako
jokoan	INANSGIN+ESSNDEF	joko
oso	ADV	oso
indartsuak	ABSPLADJDEF	indartsu
dira	ARGAB3PVPROGIND	izan
,	_	,
eta	CONJ	eta
talde-lanean	INANSGIN+ESSNDEF	talde-lan
zeresanik	INANNPRTINDF	zeresan
ez	NEGPART	ez
.	_	.

Hego	N	hego
Koreako	PROPNESSSGDEF	Korea
gobernuak	NERGSGDEF	gobernu
Hyundai	PROPN	Hyundai
Motor	N	motor
enpresaren	DEFINANGENNSG	enpresa
salmenta	NSGDEFABS	salmenta
baimendu	PFVVV.PTCP	baimendu
du	ARGAB3SARGER3SINDV	*edun
.	_	.

Sarrerak	SGDEFERGINANN	sarrera
1.500	NUM	1.500
pezeta	INDFABSINANN	pezeta
balioko	V	balio_izan
du	ARGER3SARGAB3SVIND	*edun
,	_	,
eta	CONJ	eta
eserita	VV.PTCP	eseri
egon	VV.PTCP	egon
ahal	N	ahal
izango	VPROSPV.PTCP	izan
da	ARGAB3SVIND	izan
.	_	.

-	_	-
Piztu	VV.PTCP	piztu
zinta	INANSGABSNDEF	zinta
,	_	,
ea	INTJ	ea
zer	INDFABSDET	zer
gertatu	VV.PTCPPFV	gertatu
den	ARGAB3SVIND	izan
bigarren	NUM	bi+garren!
saioan	INANSGIN+ESSNDEF	saio
.	_	.

Idatzi	N	idatzi
hau	DEFSGABSDET	hau
,	_	,
beste	DET	beste
kide	N	kide
baten	NUM	bat
bitartez	ADPSGINS	_
helaraziko	CAUSV	hel+araz
dizuet	ARGAB3SARGER1SARGDA2PVIND	*edun
,	_	,
nik	PRO	ni
,	_	,
bi	NUM	bi
gutun	INANNINDFABS	gutun
baino	_	baino
ezin	INANNINDFABS	ezin
baititzaket	ARGAB3PARGER1SPOTV	*ezan
idatzi	V.PTCPINDFVABS	idatzi
,	_	,
eta	CONJ	eta
euskaraz	INANNINDFINS	euskara
idatziz	INSV.PTCPINDFV	idatzi
gero	ADV	gero
,	_	,
itzultzera	VAT+ALL	itzuli
bidaltzen	NFINVIPFV	bidali
dituzte	ARGAB3PARGER3PVIND	*edun
.	_	.

Ez	NEGPART	ez
zuten	ARGAB3SARGER3PVIND	*edun
batak	NUM	bat
bestea	DEFSGABSDET	beste
ondo	ADV	ondo
ulertzen	NFINVIPFV	ulertu
.	_	.

Senideak	PROPN	Senideak
elkarteak	DEFINANNSGERG	elkarte
haren	SGGENDETDEF	hura
bakartze	N	bakartze
egoera	DEFINANNABSSG	egoera
eta	CONJ	eta
jasaten	NFINIPFVV	jasan
dituen	ARGAB3PARGER3SINDV	*edun
"	_	"
presio	N	presio
,	_	,
kontrol	N	kontrol
eta	CONJ	eta
injustiziak	DEFINANPLNABS	injustizia
"	_	"
salatu	PFVVV.PTCP	salatu
zituen	ARGAB3PARGER3SINDV	*edun
atzo	ADV	atzo
.	_	.

Udal	N	udal
hauteskundeetan	NIN+ESSPLDEF	hauteskunde
ABko	ESSPROPNSGDEF	AB
hautagaiak	ABSANIMNPLDEF	hautagai
berezko	ADJ	berezko
zerrendetan	INANIN+ESSNPLDEF	zerrenda
,	_	,
"	_	"
idekidurazko	ESSNINDF	idekidura
zerrendetan	INANIN+ESSNPLDEF	zerrenda
"	_	"
eta	CONJ	eta
bertze	DET	bertze
zerrendetan	INANIN+ESSNPLDEF	zerrenda
integraturik	V.PTCPPRTVINDF	integratu
aurkeztuko	VV.PTCPPROSP	aurkeztu
dira	ARGAB3PVIND	izan
.	_	.

Konfiantzari	INANSGDATNDEF	konfiantza
eutsi	VV.PTCP	eutsi
behar	NINDFABS	behar
zaio	ARGAB3SARGDA3SVPROGIND	izan
eta	CONJ	eta
lanean	INANSGIN+ESSNDEF	lan
jarraitu	VV.PTCP	jarraitu
.	_	.

Notiziaren	SGDEFGENINANN	notizia
lagungarri	DATN	lagungarri
gisa	ABSINANADP	gisa
,	_	,
Luis	PROPN	Luis
Morenoren	PROPNDEFSGGEN	Moreno
amak	ERGSGDEFN	ama
eta	CONJ	eta
lagun	N	lagun
batek	NUM	bat
Estatu	N	estatu
Kontseiluko	ESSDEFSGN	kontseilu
egoitza	DEFSGABSINANN	egoitza
utzi	VPFVV.PTCP	utzi
zuteneko	ARGER3PARGAB3SESSVSGDEFIND	*edun
argazkia	DEFSGABSINANN	argazki
jaso	VPFVV.PTCP	jaso
zuen	ARGER3SARGAB3SVIND	*edun
.	_	.

Orain	ADV	orain
ere	CONJ	ere
erritmo	N	erritmo
asko	ADV	asko
sartu	VV.PTCPPFV	sartu
dituzte	ARGAB3PARGER3PVIND	*edun
diskoan	INANSGIN+ESSNDEF	disko
:	_	:

Oso	ADV	oso
gogor	ADV	gogor
entrenatu	PFVVV.PTCP	entrenatu
naiz	ARGAB1SINDV	izan
,	_	,
eta	CONJ	eta
banekien	ARGAB3SARGER1SPROGPOSINDV	jakin
dominetan	DEFINANPLIN+ESSN	domina
bukatzeko	ESSV	bukatu
moduan	DEFINANIN+ESSNSG	modu
nengoela	ARGAB1SPROGINDV	egon
;	_	;
baina	CONJ	baina
Atlantan	PROPNDEFSGIN+ESS	Atlanta
baino	_	baino
gusturaxeago	CMPRADJ	gusturaxe
nago	ARGAB1SPROGINDV	egon
.	_	.

Asteazkenean	NSGIN+ESSDEF	asteazken
Poliziak	NSGDEFERG	polizia
lehergai	N	lehergai
bat	NUM	bat
indargabetu	VV.PTCPPFV	indargabetu
zuen	ARGAB3SARGER3SVIND	*edun
Aldi	N	aldi
Baterako	NUM	bat
Lan	N	lan
Enpresa	N	enpresa
baten	NUM	bat
egoitzan	INANSGIN+ESSNDEF	egoitza
Sevillan	PROPNSGIN+ESSDEF	Sevilla
.	_	.

Maiatzean	DEFINANIN+ESSNSG	maiatz
egingo	PROSPVV.PTCP	egin
da	ARGAB3SINDV	izan
beti	ADV	beti
.	_	.

Inork	PROINDFERG	inor
baino	_	baino
partidu	N	partidu
bereziagoa	SGABSCMPRDEFADJ	berezi
izanen	VV.PTCPPROSP	izan
du	ARGAB3SARGER3SVIND	*edun
Ivan	PROPN	Ivan
Rosado	PROPN	Rosado
goleatzaileak	NSGDEFERG	goleatzaile
igandean	INANSGIN+ESSNDEF	igande
,	_	,
bere	SGGENDET	bera
herriko	ESSNSGDEF	herri
taldeak	INANSGNDEFERG	talde
maila	INANSGABSNDEF	maila
jokatzen	NFINVIPFV	jokatu
baitu	ARGAB3SARGER3SVIND	*edun
Osasunaren	PROPNGEN	Osasuna
aurka	ADPSGABSDEF	aurka
.	_	.

Hortik	AT+ABLADV	hor
aurrera	AT+ALLADP	aurrera
,	_	,
jokaldi	N	jokaldi
batek	NUM	bat
erabaki	NFINV	erabaki
dezake	ARGAB3SARGER3SVPOT	*ezan
norgehiagoka	DEFINANNABSSG	norgehiagoka
.	_	.

Agoizkoa	NSGDEFABS	Agoitz
aterako	PROSPVV.PTCP	atera
da	ARGAB3SINDV	izan
faborito	ADJESS	faborito
gisa	ADPABS	gisa
.	_	.

Izan	VV.PTCPINDFABS	izan
ere	CONJ	ere
,	_	,
zerbait	PROINDFABS	zerbait
gehiago	DETINDFABS	gehiago
behar	NINDFABS	behar
da	ARGAB3SPROGINDV	izan
nirekin	PRO	ni
bukatzeko	VINDFABS	bukatu
.	_	.

Ez	NEGPART	ez
naiz	ARGAB1SINDV	izan
inoren	GENPROINDF	inor
lana	DEFINANNABSSG	lan
gutxiesten	VIN+ESS	gutxietsi
hasiko	PROSPVV.PTCP	hasi
,	_	,
baina	CONJ	baina
,	_	,
agi	NFINV	agitu
danez	ARGAB3SINDV	izan
,	_	,
haizeak	DEFINANNSGERG	haize
erabaki	PFVVV.PTCP	erabaki
zuen	ARGAB3SARGER3SINDV	*edun
,	_	,
hein	N	hein
batean	NUM	bat
,	_	,
emaitza	DEFINANNABSSG	emaitza
.	_	.

Aurrelaria	SGABSANIMNDEF	aurrelari
zen	ARGAB3SVPROGIND	izan
orduan	ADV	orduan
Carmona	PROPNSGABSDEF	Carmona
.	_	.

Iparraldean	IN+ESSSGDEFN	iparralde
,	_	,
aldiz	CONJ	aldiz
,	_	,
alderantzizko	ADJ	alderantzizko
joera	DEFABSSGN	joera
nagusitzen	VNFINIPFV	nagusitu
da	ARGAB3SVIND	izan
.	_	.

Ilusio	N	ilusio
handiz	INDFINSADJ	handi
dago	ARGAB3SVPROGIND	egon
belaunean	INANSGIN+ESSNDEF	belaun
izan	VV.PTCPPFV	izan
zuen	ARGAB3SARGER3SVIND	*edun
lesio	N	lesio
larria	SGABSADJDEF	larri
gainditu	VV.PTCPPFV	gainditu
ondoren	ADV	ondoren
.	_	.

Hirugarren	NUM	hiru~+garren!
aldian	INANSGIN+ESSNDEF	aldi
,	_	,
ordea	CONJ	ordea
,	_	,
nahikoa	ADV	nahikoa
da	ARGAB3SVPROGIND	izan
gehiengo	N	gehiengo
soila	SGABSADJDEF	soil
.	_	.

Kroaziarraren	SGDEFGENN	kroaziar
kasuan	IN+ESSSGDEFINANN	kasu
,	_	,
normaltzat	ADJFRMLINDF	normal
jo	VV.PTCP	jo
behar	INDFABSN	behar
da	ARGAB3SPROGINDV	izan
hori	DETDEFSGABS	hori
,	_	,
orain	IN+ESSADV	orain
artean	IN+ESSADP	arte
oso	ADV	oso
gutxi	ADV	gutxi
jokatu	VPFVV.PTCP	jokatu
baitu	ARGER3SARGAB3SVIND	*edun
.	_	.

Kontuan	NDEFSGIN+ESS	kontu
izan	VV.PTCP	izan
behar	NINDFABS	behar
da	ARGAB3SPROGINDV	izan
Espainiako	PROPNESSSGDEF	Espainia
Gobernua	NSGDEFABS	gobernu
eta	CONJ	eta
PP	PROPNSGDEFABS	PP
erabat	ADV	erabat
murgildu	PFVVV.PTCP	murgildu
direla	ARGAB3PINDV	izan
abertzaletasunaren	NGEN	abertzaletasun
kontrako	SGESSDEFADP	kontrako
estrategian	DEFINANIN+ESSNSG	estrategia
.	_	.

Horregatik	SGDETDEF	hori
,	_	,
beheko	NINAN	behe
literetan	NDEFIN+ESSPL	litera
jarri	PFVVV.PTCP	jarri
zituen	ARGAB3PARGER3SINDV	*edun
haur	N	haur
guztiak	PLDETDEFABS	guzti
.	_	.

Esprima	VNFIN	esprimatu
zaitez	ARGAB2SVIMP	*edin
haurra	DEFABSSGN	haur
.	_	.

PSE-EE	PROPNSGABSDEF	PSE-EE
ez	NEGPART	ez
da	ARGAB3SVIND	izan
joango	VV.PTCPPROSP	joan
Ibarretxek	PROPNSGDEFERG	Ibarretxe
Gernikan	PROPNSGIN+ESSDEF	Gernika
deitu	VV.PTCPPFV	deitu
duen	ARGAB3SARGER3SVIND	*edun
ekitaldi	N	ekitaldi
instituzionalera	AT+ALLSGADJDEF	instituzional
.	_	.

Bertan	ADV	bertan
zenbait	DET	zenbait
proba	INANNINDFABS	proba
egin	VV.PTCPPFV	egin
zizkioten	ARGAB3PARGER3PARGDA3SVIND	*edun
,	_	,
eta	CONJ	eta
,	_	,
medikuek	ANIMNPLDEFERG	mediku
adierazi	CAUSV	adierazi
dutenez	ARGAB3SARGER3PVIND	*edun
,	_	,
ez	NEGPART	ez
du	ARGAB3SARGER3SVPROGIND	ukan
lesio	N	lesio
larririk	PRTINDFADJ	larri
.	_	.

Bainan	CONJ	baina
bien	NUM	bi
bat	NUM	bat
jiten	VNFINIPFV	jin
delarik	ARGAB3SVIND	izan
orduan	ADV	orduan
ez	NEGPART	ez
du	ARGER3SARGAB3SVIND	*edun
bere	DETSGGEN	bera
kopinari	SGDEFDATN	kopin
pentsatzen	VNFINIPFV	pentsatu
.	_	.

ATZOKO	ESSADV	atzo
egunak	INANABSNPLDEF	egun
,	_	,
iragan	VV.PTCP	iragan
ostegunean	NSGIN+ESSDEF	ostegun
israeldar	N	israeldar
eta	CONJ	eta
palestinarren	NGEN	palestinar
arteko	ESSANIMPLDEFADP	arte
borrokaldi	N	borrokaldi
gordinak	ABSPLADJDEF	gordin
hasi	VV.PTCPPFV	hasi
zirenetik	ARGAB3PVIND	izan
bosgarrenak	NUM	bost+garren!
,	_	,
gutxienez	ADV	gutxienez
hamahiru	NUM	hamahiru
hildako	NINDFABSANIM	hildako
utzi	VV.PTCPPFV	utzi
zituen	ARGAB3PARGER3SVIND	*edun
.	_	.

Apenas	ADV	apenas
egin	PFVVV.PTCP	egin
duen	ARGAB3SARGER3SINDV	*edun
ezer	PROINDFABS	ezer
Arifek	PROPNERGSGDEF	Arif
Realean	PROPNDEFSGIN+ESS	Real
.	_	.

Plastikozko	INANNINDFESS	plastiko
poltsa	N	poltsa
batean	NUM	bat
goroldio	N	goroldio
hezea	SGABSADJDEF	heze
eta	CONJ	eta
lur-nahaste	N	lur-nahaste
bat	NUM	bat
jarri	VV.PTCP	jarri
,	_	,
zauriaren	NGEN	zauri
inguruan	INANSGIN+ESSDEFADP	inguru
goi	N	goi
eta	CONJ	eta
behean	INANSGIN+ESSNDEF	behe
loturik	V.PTCPPRTVINDF	lotu
.	_	.

AIren	PROPNGEN	AI
arabera	ADPSGDEF	arabera
,	_	,
Israel	PROPNSGABSDEF	Israel
giza	N	giza
eskubideak	NABSPLDEF	eskubide
urratzen	IN+ESSV	urratu
ari	V	ari
da	ARGAB3SVPROGIND	izan
Palestinako	ESSPROPNSGDEF	Palestina
lurraldeetan	NIN+ESSPLDEF	lurralde
azken	NUM	azken
hilabetean	NSGIN+ESSDEF	hilabete
,	_	,
eta	CONJ	eta
baliteke	ARGAB3SPOSVPOTPROG	*edin
gerra	N	gerra
krimenak	INANABSNPLDEF	krimen
izatea	VABS	izan
urratze	N	urratze
horiek	DEFABSPLDET	horiek
.	_	.

Baina	CONJ	baina
,	_	,
bakarrarentzat	ADJBENDEFSG	bakar
zeuden	ARGAB3PPROGINDV	egon
begiak	PLDEFABSINANN	begi
.	_	.

Erabiltzen	VNFINIPFV	erabili
duen	ARGER3SARGAB3SVIND	*edun
irteera	DEFSGABSINANN	irteera
(	_	(
da	ARGAB3SPROGVIND	izan
.	_	.

Aldiz	CONJ	aldiz
,	_	,
ekonomia	INANSGABSNDEF	ekonomia
du	ARGAB3SARGER3SVPROGIND	ukan
xede	INANNINDFABS	xede
,	_	,
gehienbat	ADV	gehienbat
,	_	,
Roy	PROPN	Roy
Eiguren-en	PROPNSGGENDEF	Eiguren
zuzendaritzapeko	ESSINANSGNDEF	zuzendaritzA+!pe
bigarrenak	NUM	bi+garren!
.	_	.

"	_	"
Jokatzeko	ESSV	jokatu
moduan	INANSGIN+ESSNDEF	modu
egotea	VABS	egon
espero	NINDFABS	espero
dut	ARGAB3SARGER1SVPROGIND	ukan
"	_	"
.	_	.

Aurten	ADV	aurten
,	_	,
aldiz	CONJ	aldiz
,	_	,
lapurtarren	NGENPLDEF	lapurtar
multzoan	INANSGIN+ESSNDEF	multzo
ariko	V	ari_izan
da	ARGAB3SVIND	izan
,	_	,
sailkapen	N	sailkapen
fasean	INANSGIN+ESSNDEF	fase
.	_	.

Zibilizazioa	DEFINANNABSSG	zibilizazio
,	_	,
pentsalari	N	pentsalari
kontserbadore	ADJ	kontserbadore
amerikar	ADJ	amerikar
honentzat	SGBENDETDEF	hau
,	_	,
"	_	"
kultura	N	kultura
bereko	DETESS	bera
pertsonen	DEFPLANIMGENN	pertsona
elkarketa	N	elkarketa
handiena	RLADJDEFABSSG	handi
"	_	"
da	ARGAB3SPROGINDV	izan
.	_	.

Euskal	N	euskal
sindikatuak	SGDEFERGINANN	sindikatu
mendiko	DEFSGESSINANN	mendi
laborantza	N	laborantza
politikan	IN+ESSSGDEFINANN	politika
Ipar	N	ipar
Euskal	N	euskal
Herriak	ERGSGDEFN	herri
dituen	ARGAB3PARGER3SPROGINDV	ukan
berezitasunak	PLDEFABSINANN	berezitasun
azpimarratu	VPFVV.PTCP	azpimarratu
zituen	ARGAB3PARGER3SVIND	*edun
,	_	,
eta	CONJ	eta
ministroak	DEFSGERGANIMN	ministro
"	_	"
patarrak	SGDEFERGINANN	patar
sortzen	VNFINIPFV	sortu
dituen	ARGAB3PARGER3SVIND	*edun
zailtasunak	PLDEFABSINANN	zailtasun
"	_	"
aitortu	VPFVV.PTCP	aitortu
zituen	ARGAB3PARGER3SVIND	*edun
.	_	.

Dena	SGDETDEFABS	dena
ez	NEGPART	ez
baita	ARGAB3SPROGINDV	izan
ematea	VABS	eman
;	_	;
exigitzea	VABS	exijitu
ere	CONJ	ere
beharrezkoa	ADJSGDEFABS	beharrezko
da	ARGAB3SPROGINDV	izan
,	_	,
eta	CONJ	eta
exigitzen	VIN+ESS	exijitu
ikasi	VV.PTCP	ikasi
behar	NINDFABS	behar
da	ARGAB3SPROGINDV	izan
.	_	.

Aukera	N	aukera
asko	DETINDFABS	asko
dira	ARGAB3PPROGINDV	izan
informatikak	NERGINANINDF	informatika
hizkuntzen	DEFINANPLGENN	hizkuntza
ikaskuntza	N	ikaskuntza
arloan	DEFINANIN+ESSNSG	arlo
ematen	NFINIPFVV	eman
dizkigunak	ARGDA1PARGAB3PARGER3SDEFPLINDVABS	*edun
.	_	.

Onartuak	ABSVV.PTCPPLDEF	onartu
ez	NEGPART	ez
baziren	ARGAB3PVPROGIND	izan
,	_	,
bere	SGGENDET	bera
kargua	INANSGABSNDEF	kargu
bertan	ADV	bertan
behera	NSGAT+ALLDEF	behe
utziko	VV.PTCPPROSP	utzi
zuela	ARGAB3SARGER3SVIND	*edun
iragarri	VV.PTCPPFV	iragarri
zuen	ARGAB3SARGER3SVIND	*edun
.	_	.

Dagoeneko	ADV	dagoeneko
,	_	,
2.000	NUM	2.000
lasartearrek	NDEFPLERG	lasartear
eskuratu	VV.PTCPPFV	eskuratu
dute	ARGAB3SARGER3PVIND	*edun
doakoa	SGABSADJDEF	doako
den	ARGAB3SVPROGIND	izan
txartela	INANSGABSNDEF	txartel
.	_	.

Beste	DET	beste
goi	ADJ	goi
bilera	N	bilera
horretan	IN+ESSDETDEFSG	hori
emaitza	N	emaitza
zehatz	ADJ	zehatz
bat	NUM	bat
lortu	VV.PTCP	lortu
nahi	INDFABSN	nahi
